date,region,product,units_sold,price,revenue,promotion_flag,discount_pct,temperature,rainfall_mm,is_holiday
05-08-2024,North,Cola_Classic,1078,40,43120,0,0,24.14,5.88,0
05-08-2024,North,Cola_Zero,671,45,30195,0,0,21.54,5.23,0
05-08-2024,South,Cola_Classic,1087,40,43480,0,0,23.65,1.97,0
05-08-2024,South,Cola_Zero,744,45,33480,0,0,28.25,4.4,0
05-08-2024,East,Cola_Classic,1313,40,52520,0,0,31.86,6.95,0
05-08-2024,East,Cola_Zero,840,45,37800,0,0,29.92,0.8,0
05-08-2024,West,Cola_Classic,1312,34.81,45672.7,1,12.97,22.62,1.11,0
05-08-2024,West,Cola_Zero,755,45,33975,0,0,29.21,1,0
06-08-2024,North,Cola_Classic,1292,40,51680,0,0,30.47,0.39,0
06-08-2024,North,Cola_Zero,770,45,34650,0,0,24.35,3.18,0
06-08-2024,South,Cola_Classic,1128,40,45120,0,0,23.71,1.47,0
06-08-2024,South,Cola_Zero,767,45,34515,0,0,25.55,1.4,0
06-08-2024,East,Cola_Classic,1135,40,45400,0,0,26.27,2.93,0
06-08-2024,East,Cola_Zero,840,40.16,33738.14,1,10.75,24.04,3.32,0
06-08-2024,West,Cola_Classic,1017,40,40680,0,0,23.55,2.27,0
06-08-2024,West,Cola_Zero,642,45,28890,0,0,21.95,3.6,0
07-08-2024,North,Cola_Classic,1481,34.21,50659.57,1,14.48,26.82,2.14,0
07-08-2024,North,Cola_Zero,865,45,38925,0,0,29.74,2.7,0
07-08-2024,South,Cola_Classic,1423,34.23,48711.98,1,14.42,25.67,1.2,0
07-08-2024,South,Cola_Zero,683,45,30735,0,0,24.64,4.36,0
07-08-2024,East,Cola_Classic,1085,40,43400,0,0,24.32,0.46,0
07-08-2024,East,Cola_Zero,977,42.01,41046.8,1,6.64,28.39,1.92,0
07-08-2024,West,Cola_Classic,1168,40,46720,0,0,28.81,4.3,0
07-08-2024,West,Cola_Zero,778,45,35010,0,0,23.17,0.31,0
08-08-2024,North,Cola_Classic,1593,32.98,52532.29,1,17.56,27.82,1.37,0
08-08-2024,North,Cola_Zero,765,45,34425,0,0,26.88,1.72,0
08-08-2024,South,Cola_Classic,1100,40,44000,0,0,25.91,5.07,0
08-08-2024,South,Cola_Zero,951,38.56,36667.84,1,14.32,25.82,1.78,0
08-08-2024,East,Cola_Classic,1361,33.43,45496.78,1,16.43,25.11,1.46,0
08-08-2024,East,Cola_Zero,744,45,33480,0,0,27.44,4.19,0
08-08-2024,West,Cola_Classic,1143,40,45720,0,0,29.05,1.61,0
08-08-2024,West,Cola_Zero,857,45,38565,0,0,24.07,0.64,0
09-08-2024,North,Cola_Classic,972,40,38880,0,0,20.93,1.19,0
09-08-2024,North,Cola_Zero,746,45,33570,0,0,25.99,3.31,0
09-08-2024,South,Cola_Classic,1150,40,46000,0,0,23.71,2.49,0
09-08-2024,South,Cola_Zero,738,45,33210,0,0,26.35,0.23,0
09-08-2024,East,Cola_Classic,1103,40,44120,0,0,24.06,0.01,0
09-08-2024,East,Cola_Zero,956,37.15,35517.83,1,17.44,25.52,0.8,0
09-08-2024,West,Cola_Classic,1141,40,45640,0,0,20.3,0.64,0
09-08-2024,West,Cola_Zero,764,45,34380,0,0,24.63,1.22,0
10-08-2024,North,Cola_Classic,1161,40,46440,0,0,28.91,0.95,0
10-08-2024,North,Cola_Zero,635,45,28575,0,0,23.26,2.51,0
10-08-2024,South,Cola_Classic,1080,40,43200,0,0,24.85,0.93,0
10-08-2024,South,Cola_Zero,806,40.32,32498.47,1,10.4,22.68,3.15,0
10-08-2024,East,Cola_Classic,1480,36.12,53464.48,1,9.69,29.83,1.52,0
10-08-2024,East,Cola_Zero,739,45,33255,0,0,26.24,5.22,0
10-08-2024,West,Cola_Classic,1099,40,43960,0,0,27.14,2,0
10-08-2024,West,Cola_Zero,796,41.33,32894.8,1,8.17,25.79,0.36,0
11-08-2024,North,Cola_Classic,1087,40,43480,0,0,21.18,3.21,0
11-08-2024,North,Cola_Zero,755,45,33975,0,0,22.42,4.69,0
11-08-2024,South,Cola_Classic,974,40,38960,0,0,23.3,1.65,0
11-08-2024,South,Cola_Zero,756,45,34020,0,0,25.76,0.64,0
11-08-2024,East,Cola_Classic,1445,34.69,50125.99,1,13.28,30.39,5.76,0
11-08-2024,East,Cola_Zero,792,45,35640,0,0,21.07,1.47,0
11-08-2024,West,Cola_Classic,929,40,37160,0,0,17.93,1.11,0
11-08-2024,West,Cola_Zero,649,45,29205,0,0,18.89,0.69,0
12-08-2024,North,Cola_Classic,1376,33.2,45685.55,1,17,22.92,0.82,0
12-08-2024,North,Cola_Zero,1032,37.52,38725.41,1,16.61,24.33,1.16,0
12-08-2024,South,Cola_Classic,1207,34.06,41107.47,1,14.86,24,6.4,0
12-08-2024,South,Cola_Zero,1052,38.3,40291.3,1,14.89,29.81,0.06,0
12-08-2024,East,Cola_Classic,1510,32.43,48969.74,1,18.92,26.8,3.29,0
12-08-2024,East,Cola_Zero,753,45,33885,0,0,23.54,4.69,0
12-08-2024,West,Cola_Classic,1208,40,48320,0,0,24.26,0.37,0
12-08-2024,West,Cola_Zero,743,45,33435,0,0,24,0.35,0
13-08-2024,North,Cola_Classic,1554,32.71,50833.85,1,18.22,26.92,0.42,0
13-08-2024,North,Cola_Zero,744,45,33480,0,0,27.77,3.57,0
13-08-2024,South,Cola_Classic,1178,37.37,44022.41,1,6.57,24.41,3.15,0
13-08-2024,South,Cola_Zero,833,41.03,34179.33,1,8.82,25.07,1.91,0
13-08-2024,East,Cola_Classic,1087,40,43480,0,0,26.09,5.86,0
13-08-2024,East,Cola_Zero,598,45,26910,0,0,21.57,16.4,0
13-08-2024,West,Cola_Classic,1120,40,44800,0,0,24.34,3.29,0
13-08-2024,West,Cola_Zero,894,39.16,35008.04,1,12.98,22.95,1.05,0
14-08-2024,North,Cola_Classic,1121,40,44840,0,0,22.42,0.34,0
14-08-2024,North,Cola_Zero,772,45,34740,0,0,31.54,3.69,0
14-08-2024,South,Cola_Classic,1217,36.27,44136.06,1,9.33,18.32,0,0
14-08-2024,South,Cola_Zero,787,45,35415,0,0,22.43,3.25,0
14-08-2024,East,Cola_Classic,1203,36.51,43924.93,1,8.72,22.84,3.86,0
14-08-2024,East,Cola_Zero,690,45,31050,0,0,21.99,2.69,0
14-08-2024,West,Cola_Classic,1087,40,43480,0,0,24.62,1.04,0
14-08-2024,West,Cola_Zero,656,45,29520,0,0,25.55,0.17,0
15-08-2024,North,Cola_Classic,1333,40,53320,0,0,30.5,3.46,0
15-08-2024,North,Cola_Zero,589,45,26505,0,0,18.14,1.85,0
15-08-2024,South,Cola_Classic,1279,37.16,47533.18,1,7.09,22.47,2.15,0
15-08-2024,South,Cola_Zero,906,41.69,37769.07,1,7.36,30.09,0.64,0
15-08-2024,East,Cola_Classic,1290,37,47728.87,1,7.5,24.56,3.46,0
15-08-2024,East,Cola_Zero,894,39.99,35753.88,1,11.13,26.51,0.53,0
15-08-2024,West,Cola_Classic,1171,40,46840,0,0,25.68,0.65,0
15-08-2024,West,Cola_Zero,662,45,29790,0,0,23.11,0.52,0
16-08-2024,North,Cola_Classic,1293,35.86,46364.12,1,10.36,24.2,2.56,0
16-08-2024,North,Cola_Zero,650,45,29250,0,0,26.92,5.11,0
16-08-2024,South,Cola_Classic,1027,40,41080,0,0,22.38,4.8,0
16-08-2024,South,Cola_Zero,868,42.21,36638.62,1,6.2,27.21,1.27,0
16-08-2024,East,Cola_Classic,1031,40,41240,0,0,24.62,2.1,0
16-08-2024,East,Cola_Zero,752,40.8,30681.93,1,9.33,22.32,2.43,0
16-08-2024,West,Cola_Classic,1377,33.01,45460.76,1,17.46,24.47,4.35,0
16-08-2024,West,Cola_Zero,713,45,32085,0,0,24.7,3.93,0
17-08-2024,North,Cola_Classic,1178,40,47120,0,0,28.82,4.37,0
17-08-2024,North,Cola_Zero,930,39.65,36871.56,1,11.9,27.6,10.76,0
17-08-2024,South,Cola_Classic,983,40,39320,0,0,25.36,11.09,0
17-08-2024,South,Cola_Zero,866,45,38970,0,0,31.1,0.23,0
17-08-2024,East,Cola_Classic,1368,34.12,46674.41,1,14.7,26.3,2.72,0
17-08-2024,East,Cola_Zero,652,45,29340,0,0,22.93,0.84,0
17-08-2024,West,Cola_Classic,1200,40,48000,0,0,21.97,3.3,0
17-08-2024,West,Cola_Zero,1019,38.29,39018.78,1,14.91,28.39,3,0
18-08-2024,North,Cola_Classic,1051,40,42040,0,0,28.38,4.02,0
18-08-2024,North,Cola_Zero,940,38.52,36206.84,1,14.4,27.39,1.02,0
18-08-2024,South,Cola_Classic,1122,40,44880,0,0,28.47,0.27,0
18-08-2024,South,Cola_Zero,597,45,26865,0,0,24.43,10.14,0
18-08-2024,East,Cola_Classic,1098,40,43920,0,0,24.78,2.59,0
18-08-2024,East,Cola_Zero,786,45,35370,0,0,26.83,1.12,0
18-08-2024,West,Cola_Classic,1155,40,46200,0,0,31.99,0,0
18-08-2024,West,Cola_Zero,827,45,37215,0,0,21.73,2.27,0
19-08-2024,North,Cola_Classic,1109,40,44360,0,0,26.6,2.43,0
19-08-2024,North,Cola_Zero,790,45,35550,0,0,22.71,2.22,0
19-08-2024,South,Cola_Classic,1180,40,47200,0,0,27.79,3.19,0
19-08-2024,South,Cola_Zero,1106,36.67,40553.09,1,18.52,30.59,0.03,0
19-08-2024,East,Cola_Classic,1361,33.1,45051.17,1,17.25,25.1,7.11,0
19-08-2024,East,Cola_Zero,640,45,28800,0,0,20.95,1.32,0
19-08-2024,West,Cola_Classic,983,40,39320,0,0,22.1,6.03,0
19-08-2024,West,Cola_Zero,646,45,29070,0,0,18.64,0.39,0
20-08-2024,North,Cola_Classic,1474,33.05,48708.4,1,17.39,20.39,3.14,0
20-08-2024,North,Cola_Zero,631,45,28395,0,0,24.64,12.4,0
20-08-2024,South,Cola_Classic,1139,40,45560,0,0,24.25,0.39,0
20-08-2024,South,Cola_Zero,764,45,34380,0,0,26.68,1.56,0
20-08-2024,East,Cola_Classic,1235,40,49400,0,0,29.26,0.06,0
20-08-2024,East,Cola_Zero,714,45,32130,0,0,24.04,6.99,0
20-08-2024,West,Cola_Classic,1073,40,42920,0,0,25.97,0.58,0
20-08-2024,West,Cola_Zero,659,45,29655,0,0,22.01,7.31,0
21-08-2024,North,Cola_Classic,1037,40,41480,0,0,18.53,0.43,0
21-08-2024,North,Cola_Zero,727,45,32715,0,0,24.29,2.05,0
21-08-2024,South,Cola_Classic,1157,40,46280,0,0,28.48,0.31,0
21-08-2024,South,Cola_Zero,727,45,32715,0,0,27.14,4.11,0
21-08-2024,East,Cola_Classic,1180,40,47200,0,0,27.54,0.99,0
21-08-2024,East,Cola_Zero,655,45,29475,0,0,24.04,5.09,0
21-08-2024,West,Cola_Classic,1138,40,45520,0,0,27.33,0.37,0
21-08-2024,West,Cola_Zero,743,45,33435,0,0,20.16,1.2,0
22-08-2024,North,Cola_Classic,1160,40,46400,0,0,23.66,1.18,0
22-08-2024,North,Cola_Zero,702,45,31590,0,0,21.62,7.31,0
22-08-2024,South,Cola_Classic,1091,40,43640,0,0,27.34,7.13,0
22-08-2024,South,Cola_Zero,661,45,29745,0,0,26.26,9.43,0
22-08-2024,East,Cola_Classic,1135,40,45400,0,0,30.12,0.78,0
22-08-2024,East,Cola_Zero,846,39.84,33704.79,1,11.47,24.65,7.9,0
22-08-2024,West,Cola_Classic,1248,40,49920,0,0,29.09,0.33,0
22-08-2024,West,Cola_Zero,728,45,32760,0,0,24.11,4.66,0
23-08-2024,North,Cola_Classic,1049,40,41960,0,0,22.81,1.67,0
23-08-2024,North,Cola_Zero,784,45,35280,0,0,25.64,1.36,0
23-08-2024,South,Cola_Classic,1202,40,48080,0,0,22.89,0.78,0
23-08-2024,South,Cola_Zero,781,45,35145,0,0,26.14,0.04,0
23-08-2024,East,Cola_Classic,1287,35.75,46011.53,1,10.62,25.26,5.13,0
23-08-2024,East,Cola_Zero,846,39.04,33030.7,1,13.24,23.77,4.67,0
23-08-2024,West,Cola_Classic,1423,34.29,48796.37,1,14.27,29.66,0.6,0
23-08-2024,West,Cola_Zero,704,45,31680,0,0,22.09,0.1,0
24-08-2024,North,Cola_Classic,1121,34.79,39001.57,1,13.02,22.87,9.49,0
24-08-2024,North,Cola_Zero,678,45,30510,0,0,24.74,3.13,0
24-08-2024,South,Cola_Classic,979,40,39160,0,0,21.91,1.87,0
24-08-2024,South,Cola_Zero,722,45,32490,0,0,26.27,7.36,0
24-08-2024,East,Cola_Classic,1160,40,46400,0,0,28.92,5.42,0
24-08-2024,East,Cola_Zero,771,41.68,32138.78,1,7.37,25.23,14.91,0
24-08-2024,West,Cola_Classic,1379,34.9,48121.2,1,12.76,29.3,2.18,0
24-08-2024,West,Cola_Zero,966,39.44,38098.45,1,12.36,26.19,0.22,0
25-08-2024,North,Cola_Classic,1070,40,42800,0,0,21.3,3.21,0
25-08-2024,North,Cola_Zero,704,45,31680,0,0,22.42,0.99,0
25-08-2024,South,Cola_Classic,1024,40,40960,0,0,24.75,6.94,0
25-08-2024,South,Cola_Zero,1014,36.61,37123,1,18.64,29.48,0.5,0
25-08-2024,East,Cola_Classic,1030,40,41200,0,0,21.75,3.85,0
25-08-2024,East,Cola_Zero,820,45,36900,0,0,23.07,0.21,0
25-08-2024,West,Cola_Classic,1231,40,49240,0,0,27.33,0.82,0
25-08-2024,West,Cola_Zero,856,45,38520,0,0,26,2.21,0
26-08-2024,North,Cola_Classic,1069,40,42760,0,0,24.15,1.27,0
26-08-2024,North,Cola_Zero,773,45,34785,0,0,23.95,3.71,0
26-08-2024,South,Cola_Classic,1172,36.73,43046.96,1,8.18,28.17,7.08,0
26-08-2024,South,Cola_Zero,817,45,36765,0,0,27.35,0.52,0
26-08-2024,East,Cola_Classic,958,40,38320,0,0,19.22,4.54,0
26-08-2024,East,Cola_Zero,972,37.91,36851.57,1,15.75,28.11,0.41,0
26-08-2024,West,Cola_Classic,1190,40,47600,0,0,26.86,1.26,0
26-08-2024,West,Cola_Zero,772,45,34740,0,0,31.7,6.27,0
27-08-2024,North,Cola_Classic,1105,40,44200,0,0,24.85,1.24,0
27-08-2024,North,Cola_Zero,819,45,36855,0,0,29.38,6.11,0
27-08-2024,South,Cola_Classic,1141,40,45640,0,0,26.23,0.78,0
27-08-2024,South,Cola_Zero,732,45,32940,0,0,22.73,10.28,0
27-08-2024,East,Cola_Classic,1207,40,48280,0,0,27.62,0.04,0
27-08-2024,East,Cola_Zero,873,41.81,36498.05,1,7.09,28.44,2.99,0
27-08-2024,West,Cola_Classic,1143,40,45720,0,0,28.64,8.4,0
27-08-2024,West,Cola_Zero,762,45,34290,0,0,27.12,0.53,0
28-08-2024,North,Cola_Classic,1190,40,47600,0,0,25.47,0.22,0
28-08-2024,North,Cola_Zero,719,45,32355,0,0,25.84,4.23,0
28-08-2024,South,Cola_Classic,1119,40,44760,0,0,27.03,1.57,0
28-08-2024,South,Cola_Zero,783,45,35235,0,0,24.7,2.95,0
28-08-2024,East,Cola_Classic,1522,35.29,53713.91,1,11.77,31.1,0.83,0
28-08-2024,East,Cola_Zero,741,45,33345,0,0,22.36,0.04,0
28-08-2024,West,Cola_Classic,1324,34.51,45691.87,1,13.72,23.28,2.89,0
28-08-2024,West,Cola_Zero,792,45,35640,0,0,22.05,0.18,0
29-08-2024,North,Cola_Classic,1022,40,40880,0,0,22.9,0.96,0
29-08-2024,North,Cola_Zero,765,45,34425,0,0,26.22,0.93,0
29-08-2024,South,Cola_Classic,947,40,37880,0,0,24.29,5.56,0
29-08-2024,South,Cola_Zero,700,45,31500,0,0,24.4,6.76,0
29-08-2024,East,Cola_Classic,1019,40,40760,0,0,25.11,1.79,0
29-08-2024,East,Cola_Zero,695,45,31275,0,0,24.99,1.21,0
29-08-2024,West,Cola_Classic,1148,40,45920,0,0,28.91,3.34,0
29-08-2024,West,Cola_Zero,694,45,31230,0,0,23.4,1.65,0
30-08-2024,North,Cola_Classic,1056,40,42240,0,0,23.4,2.63,0
30-08-2024,North,Cola_Zero,719,45,32355,0,0,24.92,1.17,0
30-08-2024,South,Cola_Classic,1428,33.35,47618.45,1,16.63,23.8,1.28,0
30-08-2024,South,Cola_Zero,733,45,32985,0,0,24.44,6.07,0
30-08-2024,East,Cola_Classic,1192,40,47680,0,0,26.04,3.7,0
30-08-2024,East,Cola_Zero,749,45,33705,0,0,23.53,7.14,0
30-08-2024,West,Cola_Classic,1088,40,43520,0,0,26,5.94,0
30-08-2024,West,Cola_Zero,919,40.9,37588.16,1,9.11,27.18,0.53,0
31-08-2024,North,Cola_Classic,1057,40,42280,0,0,23.03,3.27,0
31-08-2024,North,Cola_Zero,678,45,30510,0,0,24.31,1.88,0
31-08-2024,South,Cola_Classic,1088,40,43520,0,0,24.71,4.28,0
31-08-2024,South,Cola_Zero,799,42.09,33631.15,1,6.46,19.86,1.41,0
31-08-2024,East,Cola_Classic,1118,35.89,40122.28,1,10.28,21.37,9.66,0
31-08-2024,East,Cola_Zero,813,45,36585,0,0,20.57,0.87,0
31-08-2024,West,Cola_Classic,1376,37.83,52052.94,1,5.43,27.47,0.47,0
31-08-2024,West,Cola_Zero,764,45,34380,0,0,21.15,0.93,0
01-09-2024,North,Cola_Classic,1147,40,45880,0,0,26.3,1.71,0
01-09-2024,North,Cola_Zero,708,45,31860,0,0,20.19,0.19,0
01-09-2024,South,Cola_Classic,1508,33.21,50080.58,1,16.98,24.4,2,0
01-09-2024,South,Cola_Zero,802,40.53,32508.01,1,9.93,24.41,0.2,0
01-09-2024,East,Cola_Classic,1507,35.97,54209.89,1,10.07,30.56,0.72,0
01-09-2024,East,Cola_Zero,809,45,36405,0,0,27.32,0.16,0
01-09-2024,West,Cola_Classic,1507,35.07,52855.69,1,12.32,29.35,0.7,0
01-09-2024,West,Cola_Zero,835,45,37575,0,0,26.48,0.13,0
02-09-2024,North,Cola_Classic,1245,40,49800,0,0,26.31,0.09,0
02-09-2024,North,Cola_Zero,703,45,31635,0,0,24.9,2.37,0
02-09-2024,South,Cola_Classic,1124,40,44960,0,0,27.48,0.01,0
02-09-2024,South,Cola_Zero,800,45,36000,0,0,28.88,1.5,0
02-09-2024,East,Cola_Classic,1214,35.83,43502.43,1,10.42,21.71,0.18,0
02-09-2024,East,Cola_Zero,901,45,40545,0,0,26.82,0.38,0
02-09-2024,West,Cola_Classic,1143,40,45720,0,0,22.01,0.39,0
02-09-2024,West,Cola_Zero,752,45,33840,0,0,26.11,0.05,0
03-09-2024,North,Cola_Classic,1151,40,46040,0,0,25.36,0.05,0
03-09-2024,North,Cola_Zero,1085,36.59,39699.26,1,18.69,29.22,1.23,0
03-09-2024,South,Cola_Classic,1387,33.4,46324.9,1,16.5,24.99,3.23,0
03-09-2024,South,Cola_Zero,794,45,35730,0,0,25.22,0.62,0
03-09-2024,East,Cola_Classic,1189,40,47560,0,0,23.79,0.03,0
03-09-2024,East,Cola_Zero,792,45,35640,0,0,25.37,0.21,0
03-09-2024,West,Cola_Classic,1063,40,42520,0,0,21.38,0.33,0
03-09-2024,West,Cola_Zero,733,45,32985,0,0,26.98,0.4,0
04-09-2024,North,Cola_Classic,1149,40,45960,0,0,27.74,1.17,0
04-09-2024,North,Cola_Zero,707,45,31815,0,0,25.23,2.18,0
04-09-2024,South,Cola_Classic,1150,40,46000,0,0,27.47,0.92,0
04-09-2024,South,Cola_Zero,744,45,33480,0,0,24.13,0.33,0
04-09-2024,East,Cola_Classic,1268,40,50720,0,0,25.97,0.39,0
04-09-2024,East,Cola_Zero,843,38.23,32224.86,1,15.05,23.28,1.98,0
04-09-2024,West,Cola_Classic,1148,40,45920,0,0,24.77,1.04,0
04-09-2024,West,Cola_Zero,732,45,32940,0,0,25.75,0.87,0
05-09-2024,North,Cola_Classic,1337,33.69,45047.66,1,15.77,26.7,0.01,0
05-09-2024,North,Cola_Zero,673,45,30285,0,0,24.58,0.12,0
05-09-2024,South,Cola_Classic,1366,34.86,47620.94,1,12.85,20.78,0.57,0
05-09-2024,South,Cola_Zero,1046,36.13,37797.06,1,19.7,25.82,0.83,0
05-09-2024,East,Cola_Classic,1412,32.65,46095.12,1,18.39,23.84,0.28,0
05-09-2024,East,Cola_Zero,788,45,35460,0,0,26.86,1.3,0
05-09-2024,West,Cola_Classic,1108,40,44320,0,0,23.95,1.35,0
05-09-2024,West,Cola_Zero,690,45,31050,0,0,23.83,0.07,0
06-09-2024,North,Cola_Classic,1132,40,45280,0,0,26.02,0.12,0
06-09-2024,North,Cola_Zero,976,38.7,37774.93,1,13.99,27.29,0.88,0
06-09-2024,South,Cola_Classic,1160,40,46400,0,0,27.41,1.74,0
06-09-2024,South,Cola_Zero,792,45,35640,0,0,27.72,1.58,0
06-09-2024,East,Cola_Classic,1256,36.61,45984.91,1,8.47,25.37,0.26,0
06-09-2024,East,Cola_Zero,748,45,33660,0,0,20.89,0.3,0
06-09-2024,West,Cola_Classic,1150,40,46000,0,0,22.32,0.25,0
06-09-2024,West,Cola_Zero,752,45,33840,0,0,26.93,0.69,0
07-09-2024,North,Cola_Classic,1331,36.52,48604.94,1,8.71,25.95,0.24,0
07-09-2024,North,Cola_Zero,752,45,33840,0,0,28.72,2.38,0
07-09-2024,South,Cola_Classic,1301,35.84,46629.33,1,10.4,25.22,1.98,0
07-09-2024,South,Cola_Zero,677,45,30465,0,0,21.19,5.12,0
07-09-2024,East,Cola_Classic,1236,40,49440,0,0,30.78,2.77,0
07-09-2024,East,Cola_Zero,890,41.09,36571.13,1,8.69,26.73,1.33,0
07-09-2024,West,Cola_Classic,1122,40,44880,0,0,22.63,1.31,0
07-09-2024,West,Cola_Zero,769,45,34605,0,0,27.84,0.02,0
08-09-2024,North,Cola_Classic,1068,40,42720,0,0,22.53,1.82,0
08-09-2024,North,Cola_Zero,720,45,32400,0,0,24.96,0.63,0
08-09-2024,South,Cola_Classic,1156,40,46240,0,0,23.42,1.44,0
08-09-2024,South,Cola_Zero,723,45,32535,0,0,23.14,0.15,0
08-09-2024,East,Cola_Classic,1193,37.35,44552.97,1,6.64,22.73,3.57,0
08-09-2024,East,Cola_Zero,888,45,39960,0,0,27.42,0.23,0
08-09-2024,West,Cola_Classic,1185,40,47400,0,0,28.72,2.09,0
08-09-2024,West,Cola_Zero,808,45,36360,0,0,32.1,1.31,0
09-09-2024,North,Cola_Classic,1204,40,48160,0,0,32.97,4.45,0
09-09-2024,North,Cola_Zero,674,45,30330,0,0,26.35,1.71,0
09-09-2024,South,Cola_Classic,1487,33.2,49366.17,1,17,24.03,0.71,0
09-09-2024,South,Cola_Zero,887,40.96,36335.92,1,8.97,28.27,1.47,0
09-09-2024,East,Cola_Classic,1520,32.02,48676.72,1,19.94,26.09,0.1,0
09-09-2024,East,Cola_Zero,645,45,29025,0,0,22.87,2.92,0
09-09-2024,West,Cola_Classic,1126,40,45040,0,0,22.04,0.1,0
09-09-2024,West,Cola_Zero,751,45,33795,0,0,20.91,0.36,0
10-09-2024,North,Cola_Classic,1049,40,41960,0,0,24.63,2.84,0
10-09-2024,North,Cola_Zero,777,45,34965,0,0,29.86,1.51,0
10-09-2024,South,Cola_Classic,1580,32.01,50580.22,1,19.97,28.21,0.25,0
10-09-2024,South,Cola_Zero,923,41.5,38304.17,1,7.78,26.29,0.1,0
10-09-2024,East,Cola_Classic,1380,34.53,47654.51,1,13.67,21.15,2.05,0
10-09-2024,East,Cola_Zero,679,45,30555,0,0,28.17,1.22,0
10-09-2024,West,Cola_Classic,986,40,39440,0,0,21.23,0.83,0
10-09-2024,West,Cola_Zero,848,37.72,31985.16,1,16.18,20.19,0.74,0
11-09-2024,North,Cola_Classic,1198,37.95,45461.61,1,5.13,21.95,0.23,0
11-09-2024,North,Cola_Zero,698,45,31410,0,0,25.11,0.17,0
11-09-2024,South,Cola_Classic,1334,34.01,45366.21,1,14.98,23,1.78,0
11-09-2024,South,Cola_Zero,817,45,36765,0,0,26.11,0.55,0
11-09-2024,East,Cola_Classic,1253,40,50120,0,0,29.56,3.41,0
11-09-2024,East,Cola_Zero,747,45,33615,0,0,21.47,0.24,0
11-09-2024,West,Cola_Classic,1143,40,45720,0,0,24.82,0.5,0
11-09-2024,West,Cola_Zero,890,45,40050,0,0,29.2,0.58,0
12-09-2024,North,Cola_Classic,1298,40,51920,0,0,28.71,0.47,0
12-09-2024,North,Cola_Zero,878,38.24,33577.61,1,15.01,23.1,1.55,0
12-09-2024,South,Cola_Classic,1126,40,45040,0,0,22.81,0.8,0
12-09-2024,South,Cola_Zero,794,45,35730,0,0,25.38,1.23,0
12-09-2024,East,Cola_Classic,1164,40,46560,0,0,26.43,0.31,0
12-09-2024,East,Cola_Zero,713,45,32085,0,0,24.11,0.77,0
12-09-2024,West,Cola_Classic,1406,36.33,51076.04,1,9.18,23.82,0.34,0
12-09-2024,West,Cola_Zero,715,45,32175,0,0,26.33,0.12,0
13-09-2024,North,Cola_Classic,1168,40,46720,0,0,23.5,0.56,0
13-09-2024,North,Cola_Zero,801,45,36045,0,0,23.21,1.41,0
13-09-2024,South,Cola_Classic,1064,40,42560,0,0,23.95,0.12,0
13-09-2024,South,Cola_Zero,757,45,34065,0,0,22.75,0.66,0
13-09-2024,East,Cola_Classic,1189,40,47560,0,0,22.97,0.03,0
13-09-2024,East,Cola_Zero,762,45,34290,0,0,26.34,2.13,0
13-09-2024,West,Cola_Classic,1172,40,46880,0,0,25.74,0.01,0
13-09-2024,West,Cola_Zero,807,45,36315,0,0,30.84,0.93,0
14-09-2024,North,Cola_Classic,1340,36.27,48597.92,1,9.33,22.97,0.57,0
14-09-2024,North,Cola_Zero,969,37.58,36413.64,1,16.49,27.96,0.05,0
14-09-2024,South,Cola_Classic,1262,40,50480,0,0,26.62,0.63,0
14-09-2024,South,Cola_Zero,751,45,33795,0,0,23.96,0.58,0
14-09-2024,East,Cola_Classic,1408,32.86,46267.32,1,17.85,24.02,1.01,0
14-09-2024,East,Cola_Zero,595,45,26775,0,0,24.37,4.81,0
14-09-2024,West,Cola_Classic,1132,40,45280,0,0,28.78,0.2,0
14-09-2024,West,Cola_Zero,762,45,34290,0,0,24.83,0.37,0
15-09-2024,North,Cola_Classic,1196,40,47840,0,0,25.52,0.04,0
15-09-2024,North,Cola_Zero,682,45,30690,0,0,14.74,1.18,0
15-09-2024,South,Cola_Classic,1109,40,44360,0,0,28.75,0.24,0
15-09-2024,South,Cola_Zero,736,45,33120,0,0,24.87,1.38,0
15-09-2024,East,Cola_Classic,1598,36.48,58299.01,1,8.79,30.37,0.55,0
15-09-2024,East,Cola_Zero,776,45,34920,0,0,21.91,2.42,0
15-09-2024,West,Cola_Classic,1091,40,43640,0,0,23.81,1.65,0
15-09-2024,West,Cola_Zero,774,45,34830,0,0,23.27,0.63,0
16-09-2024,North,Cola_Classic,1318,40,52720,0,0,30.34,0.29,0
16-09-2024,North,Cola_Zero,823,45,37035,0,0,26.54,0.41,0
16-09-2024,South,Cola_Classic,1163,40,46520,0,0,28.95,0.46,0
16-09-2024,South,Cola_Zero,806,45,36270,0,0,21.66,0.72,0
16-09-2024,East,Cola_Classic,1122,40,44880,0,0,24.01,0.01,0
16-09-2024,East,Cola_Zero,797,45,35865,0,0,26.24,0.37,0
16-09-2024,West,Cola_Classic,1023,40,40920,0,0,23.37,1.14,0
16-09-2024,West,Cola_Zero,767,42.4,32522.75,1,5.77,26.83,0.96,0
17-09-2024,North,Cola_Classic,1244,40,49760,0,0,26.06,1.76,0
17-09-2024,North,Cola_Zero,742,45,33390,0,0,26.7,1.22,0
17-09-2024,South,Cola_Classic,1360,33.31,45299.42,1,16.73,24.09,0.3,0
17-09-2024,South,Cola_Zero,821,39.46,32396.33,1,12.31,24,2.05,0
